Name,description,altitudeMode,distance,angle,X,Y
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03700000994970,39.84757676485458,-71.319,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03715557344155,46.90703741802130,-71.319,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03726187489969,35.30774215791097,-71.319,-40.150
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03731572654776,37.05358450562388,-71.319,-40.150
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04093010062912,84.43540535519848,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04095246130890,125.78252559362789,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04098074558014,112.50000000508891,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04100074558015,112.49999998982221,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04101488771577,112.49999998982221,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04103488771576,103.28252558853897,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04105724839554,103.28252558853897,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04115724839555,67.49999997964444,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04117139053117,67.49999997964444,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04119139053117,67.50000001017779,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04120553266680,67.50000001017779,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04122553266679,67.50000000508888,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04125381693804,54.21747440840768,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04127617761781,76.71747440331880,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04128617761781,58.28252559261012,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04130853829759,35.78252558921751,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04135096470446,22.49999999660740,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04137096470446,22.50000001017778,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04138510684008,22.50000001017778,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04140510684009,13.28252559261011,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04142746751986,13.28252559261011,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04143746751986,337.49999999999994,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04145160965549,337.49999999999994,-71.316,-40.148
